상품번호,상품명_기본,자체상품코드,카테고리 코드,이미지 저장소,이미지 경로,페이스북 광고 제품 피드 이미지명
1000002347,멀버리 그레이 베이스워터 미디움 토트백,9299057,"003002003
003
003002",url,20/06/26/1000002347/,http://koodonkr.hgodo.com/reebonz_facebook_img/9299057.jpg
1000002348,태그 호이어 크로느래피 아쿠아레이서 쿼츠 시계,9367642,"005002
005",url,20/06/26/1000002348/,http://koodonkr.hgodo.com/reebonz_facebook_img/9367642.jpg
1000002349,멀버리 블랙 뉴베이스워터 토트백,9420413,"003002003
003
003002
003002002",url,20/06/26/1000002349/,http://koodonkr.hgodo.com/reebonz_facebook_img/9420413.jpg
1000002350,멀버리 네이비 알렉사 토트백,9420445,"003002003
003
003002
003002002",url,20/06/26/1000002350/,http://koodonkr.hgodo.com/reebonz_facebook_img/9420445.jpg
1000002351,지방시 스니커즈,60100053,"002003001
002
002003",url,20/06/26/1000002351/,https://koodonkr.hgodo.com/uploads/product_meta_info/6/01/60100053/f.jpg
1000002352,버버리 니트,40300018,"002001003
002
002001",url,20/06/26/1000002352/,https://koodonkr.hgodo.com/uploads/product_meta_info/4/03/40300018/f.jpg
1000002353,꼼데가르송 가디건,40300019,"002001003
002
002001",url,20/06/26/1000002353/,https://koodonkr.hgodo.com/uploads/product_meta_info/4/03/40300019/f.jpg
1000002355,페레가모 젤리 발레 플랫 슈즈,9302180,"003003007
003
003003",url,20/06/27/1000002355/,http://koodonkr.hgodo.com/reebonz_facebook_img/9302180.jpg
1000002356,샤넬 진주 체인 목걸이,9313769,"004002
004",url,20/06/27/1000002356/,https://koodonkr.hgodo.com/reebonz_facebook_img/9313769.jpg
1000002357,프라다 블랙 사피아노 토트백,9314223,"003002003
003
003002
003002002",url,20/06/27/1000002357/,https://koodonkr.hgodo.com/reebonz_facebook_img/9314223.jpg
1000002358,멀버리 브라운 베이스워터 미디움 토트백,9298954,"003002003
003
003002",url,20/06/27/1000002358/,https://koodonkr.hgodo.com/reebonz_facebook_img/9298954.jpg
1000002359,구찌 퍼플 토트백,9314995,"003002003
003
003002",url,20/06/27/1000002359/,https://koodonkr.hgodo.com/reebonz_facebook_img/9314995.jpg
1000002380,미우 미우 체크 반팔 롱 원피스,9378749,"003001003
003
003001",url,20/06/27/1000002380/,https://koodonkr.hgodo.com/reebonz_facebook_img/9378749.jpg
1000002389,오프화이트 티셔츠,9385245,"002001002
002
002001",url,20/06/27/1000002389/,https://koodonkr.hgodo.com/reebonz_facebook_img/9385245.jpg
1000002395,프라다 레드 라탄 버킷백,9389857,"003002003
003
003002
003002002",url,20/06/27/1000002395/,https://koodonkr.hgodo.com/reebonz_facebook_img/9389857.jpg
1000002414,샤넬 블랙 보이 WOC 숄더백,9419185,"003002002
003
003002
003002005",url,20/06/27/1000002414/,https://koodonkr.hgodo.com/reebonz_facebook_img/9419185.jpg
1000002415,페레가모 블랙 페이던트 힐 구두,9329964,"003003002
003
003003",url,20/06/27/1000002415/,https://koodonkr.hgodo.com/reebonz_facebook_img/9329964.jpg
1000002416,페레가모 그린 페이던트 펌프스 구두,9329968,"003003002
003
003003",url,20/06/27/1000002416/,https://koodonkr.hgodo.com/reebonz_facebook_img/9329968.jpg
1000002417,샤넬 뮬,9331075,"003003004
003
003003",url,20/06/27/1000002417/,https://koodonkr.hgodo.com/reebonz_facebook_img/9331075.jpg
1000002418,디올 화이트 스니커즈,9331133,"003003001
003
003003",url,20/06/27/1000002418/,https://koodonkr.hgodo.com/reebonz_facebook_img/9331133.jpg
1000002419,까르띠에 750 러브 남성 반지,9331412,"004003
004",url,20/06/27/1000002419/,https://koodonkr.hgodo.com/reebonz_facebook_img/9331412.jpg
1000002420,샤넬 네이비 시즌 토트백,9369474,"003002003
003
003002
003002002",url,20/06/27/1000002420/,https://koodonkr.hgodo.com/reebonz_facebook_img/9369474.jpg
1000002421,토즈 브라운 로퍼,9347531,"002003006
002
002003",url,20/06/27/1000002421/,https://koodonkr.hgodo.com/reebonz_facebook_img/9347531.jpg
1000002422,마놀로 블라닉 실크 새틴 플랫 슈즈,9353984,"003003007
003
003003",url,20/06/27/1000002422/,
1000002423,발렌티노 락스터드 스틸레토 힐 구두,9401316,"003003002
003
003003",url,20/06/27/1000002423/,
1000002424,버버리 블랙 체인 숄더백,9347479,"003002002
003
003002",url,20/06/27/1000002424/,https://koodonkr.hgodo.com/reebonz_facebook_img/9347479.jpg
1000002425,생로랑 블랙 Y 로고 카바시크 토트백,9333557,"003002003
003
003002",url,20/06/27/1000002425/,https://koodonkr.hgodo.com/reebonz_facebook_img/9333557.jpg
1000002426,디올 에버 미디움 토트백,9354003,"003002003
003
003002
003002002",url,20/06/27/1000002426/,https://koodonkr.hgodo.com/reebonz_facebook_img/9354003.jpg
1000002427,지방시 링클 판도라 미디움 토트백,9363372,"003002003
003
003002
003002002",url,20/06/27/1000002427/,https://koodonkr.hgodo.com/reebonz_facebook_img/9363372.jpg
1000002428,마르니 레드 터크 미디움 크로스백,8149710,"003002005
003
003002",url,20/06/27/1000002428/,https://koodonkr.hgodo.com/reebonz_facebook_img/8149710.jpg
1000002429,구찌 블랙 마몽트 카드지갑,9374226,"007001
007",url,20/06/27/1000002429/,
1000002430,발렌시아가 클래식 미니 클러치,8568998,"003002004
002
002002
002002004
003
003002",url,20/06/27/1000002430/,https://koodonkr.hgodo.com/reebonz_facebook_img/8568998.jpg
1000002431,루이비통 화이트 에삐 마들렌 숄더백,9380649,"003002002
003
003002
003002003",url,20/06/27/1000002431/,
1000002432,스텔라 매카트니 핫핑크 팔라벨라 새기 디어 토트백,8551322,"003002003
003
003002
003002002",url,20/06/27/1000002432/,https://koodonkr.hgodo.com/reebonz_facebook_img/8551322.jpg
1000002433,MM6 블랙 스팽글 숄더백,9379810,"003002002
003
003002
003002003",url,20/06/27/1000002433/,https://koodonkr.hgodo.com/reebonz_facebook_img/9379810.jpg
1000002489,고야드 브라운 빅투와르 반지갑,9397153,"007001
007",url,20/07/27/1000002489/,https://koodonkr.hgodo.com/reebonz_facebook_img/9397153.jpg
1000002494,구찌 실버 스니커즈,9419352,"003003001
003
003003",url,20/07/27/1000002494/,https://koodonkr.hgodo.com/reebonz_facebook_img/9419352.jpg
1000002501,토리 버치 카멜 밀러 스트라이프 크로스백,9379831,"003002005
003
003002",url,20/07/27/1000002501/,https://koodonkr.hgodo.com/reebonz_facebook_img/9379831.jpg
1000002502,지방시 그레이 판도라 박스 숄더백,9382692,"003002002
003
003002
003002005",url,20/07/27/1000002502/,https://koodonkr.hgodo.com/reebonz_facebook_img/9382692.jpg
1000002503,프라다 핑크 사피아노 지퍼 장지갑,9383428,"007001
007",url,20/07/27/1000002503/,https://koodonkr.hgodo.com/reebonz_facebook_img/9383428.jpg
1000002504,구찌 레드 인터로킹 체인지갑,9382666,"007001
003
003002
003002002
003002005
007",url,20/07/27/1000002504/,
1000002505,몽블랑 블랙 PVC 백팩,9382698,"002002001
002
002002",url,20/07/27/1000002505/,https://koodonkr.hgodo.com/reebonz_facebook_img/9382698.jpg
1000002506,몽블랑 블랙 서류가방 & 카드지갑,9382705,"002002002
002
002002",url,20/07/27/1000002506/,
1000002507,몽블랑 블랙 클러치 & 카드지갑,9382717,"002002004
002
002002",url,20/07/27/1000002507/,
1000002508,지방시 안티고나 엔벨로프 클러치,8627309,"003002004
002
002002
002002004
003
003002",url,20/07/27/1000002508/,https://koodonkr.hgodo.com/reebonz_facebook_img/8627309.jpg
1000002509,생로랑 레드 삭드주르 서플 토트백,8756157,"003002003
003
003002",url,20/07/27/1000002509/,
1000002510,버버리 브라운 장지갑,9384660,"007001
007",url,20/07/27/1000002510/,https://koodonkr.hgodo.com/reebonz_facebook_img/9384660.jpg
1000002511,끌로에 브라운 마르씨 토트백,9384562,"003002003
003
003002",url,20/07/27/1000002511/,https://koodonkr.hgodo.com/reebonz_facebook_img/9384562.jpg
1000002512,프라다 나파 고프레 투웨이 토트백,9383020,"003002003
003
003002
003002002",url,20/07/27/1000002512/,https://koodonkr.hgodo.com/reebonz_facebook_img/9383020.jpg
1000002513,알렉산더왕 블랙 로키 토트백,9384606,"003002003
003
003002
003002002",url,20/07/27/1000002513/,https://koodonkr.hgodo.com/reebonz_facebook_img/9384606.jpg
1000002514,루이비통 브라운 모노그램 술리 숄더백,9383108,"003002002
003
003002
003002003",url,20/07/27/1000002514/,https://koodonkr.hgodo.com/reebonz_facebook_img/9383108.jpg
1000002515,발렌시아가 그레이 모터 시티 토트백,9390474,"003002003
003
003002
003002002",url,20/07/27/1000002515/,https://koodonkr.hgodo.com/reebonz_facebook_img/9390474.jpg
1000002517,프라다 블랙 플랩 숄더백,9406553,"003002002
003
003002",url,20/07/27/1000002517/,https://koodonkr.hgodo.com/reebonz_facebook_img/9406553.jpg
1000002531,루이비통 스니커즈,60100054,"002003001
002
002003",url,20/07/27/1000002531/,https://koodonkr.hgodo.com/uploads/product_meta_info/6/01/60100054/thum.jpg
1000002532,구찌 마몽 클러치 (475317),50400005,"002002004
002
002002",url,20/07/27/1000002532/,https://koodonkr.hgodo.com/uploads/product_meta_info/5/04/50400005/thum.jpg
1000002533,톰브라운 가디건,40300020,"002001003
002
002001",url,20/07/28/1000002533/,https://koodonkr.hgodo.com/uploads/product_meta_info/4/03/40300020/f.jpg
1000002534,프라다 블랙 다이어그램 스몰 토트백,8563002,"003002003
003
003002
003002002",url,20/07/28/1000002534/,https://koodonkr.hgodo.com/reebonz_facebook_img/8563002.jpg
1000002535,지방시 브라운 나이팅게일 금장 토트백,9423656,"003002003
003
003002
003002002",url,20/07/28/1000002535/,https://koodonkr.hgodo.com/reebonz_facebook_img/9423656.jpg
1000002536,멀버리 블랙 투웨이 토트백,9419144,"003002003
003
003002
003002002",url,20/07/28/1000002536/,https://koodonkr.hgodo.com/reebonz_facebook_img/9419144.jpg
1000002537,구찌 브라운 크로스백,9390180,"002002005
002
002002",url,20/07/28/1000002537/,https://koodonkr.hgodo.com/reebonz_facebook_img/9390180.jpg
1000002538,끌로에 블랙 마르씨 토트백,9401225,"003002003
003
003002
003002002",url,20/07/28/1000002538/,https://koodonkr.hgodo.com/reebonz_facebook_img/9401225.jpg
1000002539,발렌티노 아이보리 웨지힐 구두,9385427,"003003004
003
003003
003003002",url,20/07/28/1000002539/,https://koodonkr.hgodo.com/reebonz_facebook_img/9385427.jpg
1000002540,구찌 브라운 장지갑,9419803,"007001
007",url,20/07/28/1000002540/,https://koodonkr.hgodo.com/reebonz_facebook_img/9419803.jpg
1000002541,에르메스 트윌리 스카프,9419126,"007005
007",url,20/07/28/1000002541/,https://koodonkr.hgodo.com/reebonz_facebook_img/9419126.jpg
1000002542,에르메스 트윌리 스카프,9419079,"007005
007",url,20/07/28/1000002542/,https://koodonkr.hgodo.com/reebonz_facebook_img/9419079.jpg
1000002543,프라다 블랙 스니커즈,9419785,"003003001
003
003003",url,20/07/28/1000002543/,https://koodonkr.hgodo.com/reebonz_facebook_img/9419785.jpg
1000002548,루이비통 다미에 브루클린 MM,50500002,"002002005
002
002002",url,20/07/28/1000002548/,https://koodonkr.hgodo.com/uploads/product_meta_info/5/05/50500002/f.jpg
1000002549,루이비통 타이가 루카 크로스백,50500003,"002002005
002
002002",url,20/07/28/1000002549/,https://koodonkr.hgodo.com/uploads/product_meta_info/5/05/50500003/f.jpg
1000002550,구찌 클러치 (286209),50400006,"002002004
002
002002",url,20/07/28/1000002550/,https://koodonkr.hgodo.com/uploads/product_meta_info/5/04/50400006/thum.jpg
1000002551,멀버리 패브릭 베이스워터 토트백,9419331,"003002003
003
003002
003002002",url,20/07/28/1000002551/,https://koodonkr.hgodo.com/reebonz_facebook_img/9419331.jpg
1000002552,구찌 그레이 뱀부 클러치,9419252,"003002004
003
003002",url,20/07/28/1000002552/,https://koodonkr.hgodo.com/reebonz_facebook_img/9419252.jpg
1000002553,구찌 베이지 디스코 숄더백,9419241,"003002002
003
003002",url,20/07/28/1000002553/,https://koodonkr.hgodo.com/reebonz_facebook_img/9419241.jpg
1000002554,버버리 브라운 투웨이 토트백,9431321,"003002003
003
003002
003002002",url,20/07/28/1000002554/,https://koodonkr.hgodo.com/reebonz_facebook_img/9431321.jpg
1000002555,발렌시아가 모터 미니 시티백,20300027,"003002003
003
003002
003002005",url,20/07/28/1000002555/,https://koodonkr.hgodo.com/uploads/product_meta_info/2/03/20300027/f.jpg
1000002556,구찌 스트로베리 에이스 스니커즈,9501067,"003003001
003
003003",url,20/07/28/1000002556/,https://koodonkr.hgodo.com/reebonz_facebook_img/9501067.jpg
1000002557,지방시 화이트 밴딩 스니커즈,9501071,"002003001
002
002003",url,20/07/28/1000002557/,https://koodonkr.hgodo.com/reebonz_facebook_img/9501071.jpg
1000002558,토즈 토프 모카치노 토트백,9501055,"003002003
003
003002",url,20/07/28/1000002558/,https://koodonkr.hgodo.com/reebonz_facebook_img/9501055.jpg
1000002559,로렉스 실버 스틸 데이저스트 시계,9501130,"005001
005",url,20/07/28/1000002559/,https://koodonkr.hgodo.com/reebonz_facebook_img/9501130.jpg
1000002560,보테가 베네타 퍼플 노디니 크로스백,9501137,"003002005
003
003002",url,20/07/28/1000002560/,https://koodonkr.hgodo.com/reebonz_facebook_img/9501137.jpg
1000002561,멀버리 블랙 버팔로 베이스워터 토트백,9501104,"003002003
003
003002",url,20/07/28/1000002561/,https://koodonkr.hgodo.com/reebonz_facebook_img/9501104.jpg
1000002562,루이비통 아주르 스피디 30,20300028,"003002003
003
003002",url,20/07/28/1000002562/,https://koodonkr.hgodo.com/uploads/product_meta_info/2/03/20300028/f.jpg
1000002563,토리버치 스웨이드 로퍼,30800003,"003003008
003
003003",url,20/07/28/1000002563/,https://koodonkr.hgodo.com/uploads/product_meta_info/3/08/30800003/f_1.jpg
1000002564,알렉산더 맥퀸 블랙 카메라 크로스백,9261498,"003002005
003
003002",url,20/07/29/1000002564/,https://koodonkr.hgodo.com/reebonz_facebook_img/9261498.jpg
1000002565,발렌티노 락스터드 크로스백,9432157,"003002005
003
003002",url,20/07/29/1000002565/,https://koodonkr.hgodo.com/reebonz_facebook_img/9432157.jpg
1000002566,지방시 블랙 나이팅게일 토트백,9432369,"003002003
003
003002
003002002",url,20/07/29/1000002566/,https://koodonkr.hgodo.com/reebonz_facebook_img/9432369.jpg
1000002567,보메 메르시에 가죽 시계,9445634,"005001
005",url,20/07/29/1000002567/,https://koodonkr.hgodo.com/reebonz_facebook_img/9445634.jpg
1000002568,프라다 블랙 두블레 토트백,9444439,"003002003
003
003002
003002002",url,20/07/29/1000002568/,https://koodonkr.hgodo.com/reebonz_facebook_img/9444439.jpg
1000002569,루이비통 브라운 장지갑,9444476,"007001
007",url,20/07/29/1000002569/,https://koodonkr.hgodo.com/reebonz_facebook_img/9444476.jpg
1000002570,셀린느 레드 페이던트 블라종 숄더백,9444528,"003002002
003
003002
003002003",url,20/07/29/1000002570/,https://koodonkr.hgodo.com/reebonz_facebook_img/9444528.jpg
1000002571,토즈 블랙 숄더백,9444559,"003002002
003
003002",url,20/07/29/1000002571/,https://koodonkr.hgodo.com/reebonz_facebook_img/9444559.jpg
1000002572,프라다 블랙 나일론 고프레 토트백,9447437,"003002003
003
003002
003002002",url,20/07/29/1000002572/,https://koodonkr.hgodo.com/reebonz_facebook_img/9447437.jpg
1000002573,구찌 토트백 (269946),9447489,"003002003
003
003002
003002002",url,20/07/29/1000002573/,https://koodonkr.hgodo.com/reebonz_facebook_img/9447489.jpg
1000002574,페레가모 블랙 간치니 숄더백,9447508,"003002002
003
003002",url,20/07/29/1000002574/,https://koodonkr.hgodo.com/reebonz_facebook_img/9447508.jpg
1000002575,페레가모 토프 간치니 로퍼,9465525,"003003008
003
003003",url,20/07/29/1000002575/,https://koodonkr.hgodo.com/reebonz_facebook_img/9465525.jpg
1000002576,생로랑 핫핑크 모노그램 벨드쥬르 클러치,9465471,"003002004
003
003002",url,20/07/29/1000002576/,https://koodonkr.hgodo.com/reebonz_facebook_img/9465471.jpg
1000002577,구찌 토프 에밀리 숄더백,9295849,"003002002
003
003002",url,20/07/29/1000002577/,https://koodonkr.hgodo.com/reebonz_facebook_img/9295849.jpg
1000002578,구찌 골드 펌프스 구두,9354242,"003003002
003
003003
003003004",url,20/07/29/1000002578/,https://koodonkr.hgodo.com/reebonz_facebook_img/9354242.jpg
1000002579,샤넬 블랙 베니티 토트백,9367512,"003002003
003
003002",url,20/07/29/1000002579/,https://koodonkr.hgodo.com/reebonz_facebook_img/9367512.jpg
1000002580,구찌 블랙 반지갑,9463424,"007001
007",url,20/07/29/1000002580/,https://koodonkr.hgodo.com/reebonz_facebook_img/9463424.jpg
1000002581,발렌시아가 와인 모터 커리어 크로스백,9465924,"003002002
003
003002
003002006",url,20/07/29/1000002581/,https://koodonkr.hgodo.com/reebonz_facebook_img/9465924.jpg
1000002582,루이비통 레드 에삐 듀플렉스 숄더백,9466197,"003002002
003
003002
003002003",url,20/07/29/1000002582/,https://koodonkr.hgodo.com/reebonz_facebook_img/9466197.jpg
1000002583,샤넬 스카이 블루 장지갑,9465453,"007001
003002002
007",url,20/07/29/1000002583/,https://koodonkr.hgodo.com/reebonz_facebook_img/9465453.jpg
1000002584,발렌시아가 블랙 클래식 미니 반지갑,9465943,"007001
007",url,20/07/29/1000002584/,https://koodonkr.hgodo.com/reebonz_facebook_img/9465943.jpg
1000002585,프라다 블랙 비텔로 무브 엔벨로프 장지갑,9479952,"007001
007",url,20/07/29/1000002585/,https://koodonkr.hgodo.com/reebonz_facebook_img/9479952.jpg
1000002586,구찌 블랙 스틸레토 키튼힐 구두,9465486,"003003002
003
003003",url,20/07/29/1000002586/,https://koodonkr.hgodo.com/reebonz_facebook_img/9465486.jpg
1000002587,발렌시아가 블랙 자이언트 클러치,9474136,"003002004
003
003002",url,20/07/29/1000002587/,https://koodonkr.hgodo.com/reebonz_facebook_img/9474136.jpg
1000002588,프라다 블랙 다이아그램 미니 체인 숄더백,9465468,"003002002
003
003002
003002005",url,20/07/29/1000002588/,https://koodonkr.hgodo.com/reebonz_facebook_img/9465468.jpg
1000002589,루이비통 다미에 파리올리 숄더백,9471768,"003002002
003
003002",url,20/07/29/1000002589/,https://koodonkr.hgodo.com/reebonz_facebook_img/9471768.jpg
1000002590,루이비통 레드 에삐 퐁네프 토트백,9471769,"003002003
003
003002",url,20/07/29/1000002590/,https://koodonkr.hgodo.com/reebonz_facebook_img/9471769.jpg
1000002591,3.1 필립 림 블랙 페실리 라지 사첼백,5516886,"003002003
003
003002
003002002",url,20/07/29/1000002591/,https://koodonkr.hgodo.com/reebonz_facebook_img/5516886.jpg
1000002592,발렉스트라 베이지 크로스백,1276042,"003002005
003
003002",url,20/07/29/1000002592/,https://koodonkr.hgodo.com/reebonz_facebook_img/1276042.jpg
